rep,id,date,fd_day,treatment,p_mass_cons,p_mass_cons_avg,n_mass_cons,mc_mass_true,pulse_cat,trt_pulse,trt_total
NA,2.3,2018-11-20,3,zone.2,2.630000000000001,0.8766666666666669,5.179999999999998,3.5266666666666144,b1,constant,100
NA,2.3,2018-11-25,4,zone.2,NA,0.16666666666666696,5.92,4.766666666666633,p1,constant,100
NA,2.3,2018-11-28,5,zone.2,NA,0.16666666666666696,5.300000000000001,5.136666666666658,p1,constant,100
NA,2.3,2018-12-01,6,zone.2,0.5000000000000009,0.16666666666666696,9.879999999999999,5.616666666666658,p1,constant,100
NA,2.3,2018-12-06,7,zone.2,NA,0.19666666666666663,6.91,4.576666666666662,a1.b2,constant,100
NA,2.3,2018-12-09,8,zone.2,NA,0.19666666666666663,6.279999999999999,5.6866666666666275,a1.b2,constant,100
NA,2.3,2018-12-12,9,zone.2,0.5899999999999999,0.19666666666666663,5.25,5.586666666666641,a1.b2,constant,100
NA,2.3,2018-12-15,10,zone.2,NA,0.32333333333333325,3.710000000000001,6.253333333333283,a1.b2,constant,100
NA,2.3,2018-12-18,11,zone.2,NA,0.32333333333333325,5.909999999999998,5.993333333333331,p2,constant,100
NA,2.3,2018-12-21,12,zone.2,0.9699999999999998,0.32333333333333325,9.3,6.113333333333309,p2,constant,100
NA,2.3,2018-12-26,13,zone.2,NA,0.7166666666666665,9.25,6.306666666666642,p2,constant,100
NA,2.3,2018-12-30,14,zone.2,NA,0.7166666666666665,6.870000000000001,6.3666666666666645,a2,constant,100
NA,2.3,2019-01-03,15,zone.2,2.1499999999999995,0.7166666666666665,6.809999999999999,5.616666666666638,a2,constant,100
NA,2.3,2019-01-06,16,zone.2,NA,NA,2.719999999999999,5.616666666666638,a2,constant,100
NA,2.3,2019-01-09,17,zone.2,NA,NA,NA,5.616666666666638,a2,constant,100
NA,2.4,2018-11-13,1,zone.2,NA,0.8133333333333331,4.670000000000002,3.813333333333333,b1,constant,100
NA,2.4,2018-11-16,2,zone.2,NA,0.8133333333333331,5.009999999999998,4.013333333333313,b1,constant,100
NA,2.4,2018-11-20,3,zone.2,2.4399999999999995,0.8133333333333331,8.85,4.043333333333316,b1,constant,100
NA,2.4,2018-11-25,4,zone.2,NA,0.6566666666666666,7.299999999999999,5.296666666666653,p1,constant,100
NA,2.4,2018-11-28,5,zone.2,NA,0.6566666666666666,1.1499999999999986,5.116666666666646,p1,constant,100
NA,2.4,2018-12-01,6,zone.2,1.9699999999999998,0.6566666666666666,12.490000000000002,7.366666666666667,p1,constant,100
NA,2.4,2018-12-06,7,zone.2,NA,0.7766666666666665,7.8100000000000005,5.166666666666653,a1.b2,constant,100
NA,2.4,2018-12-09,8,zone.2,NA,0.7766666666666665,6.829999999999998,6.496666666666673,a1.b2,constant,100
NA,2.4,2018-12-12,9,zone.2,2.3299999999999996,0.7766666666666665,5.440000000000001,6.1866666666666505,a1.b2,constant,100
NA,2.4,2018-12-15,10,zone.2,NA,0.07999999999999978,5.530000000000001,7.179999999999966,a1.b2,constant,100
NA,2.4,2018-12-18,11,zone.2,NA,0.07999999999999978,5.190000000000001,7.379999999999994,p2,constant,100
NA,2.4,2018-12-21,12,zone.2,0.23999999999999932,0.07999999999999978,6.76,6.78999999999998,p2,constant,100
NA,2.4,2018-12-26,13,zone.2,NA,0.5666666666666664,6.790000000000001,7.0566666666666755,p2,constant,100
NA,2.4,2018-12-30,14,zone.2,NA,0.5666666666666664,6.629999999999999,6.6566666666666325,a2,constant,100
NA,2.4,2019-01-03,15,zone.2,1.6999999999999993,0.5666666666666664,5.790000000000001,5.956666666666671,a2,constant,100
NA,2.4,2019-01-06,16,zone.2,NA,NA,4.890000000000001,5.956666666666671,a2,constant,100
NA,2.4,2019-01-09,17,zone.2,NA,NA,NA,5.956666666666671,a2,constant,100
NA,2.5,2018-11-13,1,zone.2,NA,0.7399999999999999,3.0100000000000016,3.7399999999999998,b1,constant,100
NA,2.5,2018-11-16,2,zone.2,NA,0.7399999999999999,5.82,3.5999999999999863,b1,constant,100
NA,2.5,2018-11-20,3,zone.2,2.2199999999999998,0.7399999999999999,7.600000000000001,3.7999999999999927,b1,constant,100
NA,2.5,2018-11-25,4,zone.2,NA,0.4933333333333332,6.250000000000002,4.623333333333329,p1,constant,100
NA,2.5,2018-11-28,5,zone.2,NA,0.4933333333333332,2.92,4.303333333333308,p1,constant,100
NA,2.5,2018-12-01,6,zone.2,1.4799999999999995,0.4933333333333332,13.239999999999998,7.283333333333327,p1,constant,100
NA,2.5,2018-12-06,7,zone.2,NA,1.02,8.12,5.289999999999981,a1.b2,constant,100
NA,2.5,2018-12-09,8,zone.2,NA,1.02,8.72,6.599999999999996,a1.b2,constant,100
NA,2.5,2018-12-12,9,zone.2,3.06,1.02,8.22,6.359999999999978,a1.b2,constant,100
NA,2.5,2018-12-15,10,zone.2,NA,0.45999999999999996,7.240000000000002,9.059999999999967,a1.b2,constant,100
NA,2.5,2018-12-18,11,zone.2,NA,0.45999999999999996,7.029999999999999,8.42999999999995,p2,constant,100
NA,2.5,2018-12-21,12,zone.2,1.38,0.45999999999999996,9.34,7.969999999999949,p2,constant,100
NA,2.5,2018-12-26,13,zone.2,NA,0.7266666666666666,10.969999999999999,7.866666666666653,p2,constant,100
NA,2.5,2018-12-30,14,zone.2,NA,0.7266666666666666,6.24,7.226666666666658,a2,constant,100
NA,2.5,2019-01-03,15,zone.2,2.1799999999999997,0.7266666666666666,3.6400000000000006,5.986666666666622,a2,constant,100
NA,2.5,2019-01-06,16,zone.2,NA,NA,4.73,5.986666666666622,a2,constant,100
NA,2.5,2019-01-09,17,zone.2,NA,NA,NA,5.986666666666622,a2,constant,100
NA,2.6,2018-11-13,1,zone.2,NA,1.0633333333333332,5.390000000000001,4.0633333333333335,b1,constant,100
NA,2.6,2018-11-16,2,zone.2,NA,1.0633333333333332,6.329999999999998,4.003333333333322,b1,constant,100
NA,2.6,2018-11-20,3,zone.2,3.19,1.0633333333333332,8.67,3.343333333333363,b1,constant,100
NA,2.6,2018-11-25,4,zone.2,NA,0.3433333333333331,6.59,5.013333333333349,p1,constant,100
NA,2.6,2018-11-28,5,zone.2,NA,0.3433333333333331,5.01,5.06333333333336,p1,constant,100
NA,2.6,2018-12-01,6,zone.2,1.0299999999999994,0.3433333333333331,10.37,4.8333333333333695,p1,constant,100
NA,2.6,2018-12-06,7,zone.2,NA,0.7200000000000001,5.5699999999999985,5.599999999999995,a1.b2,constant,100
NA,2.6,2018-12-09,8,zone.2,NA,0.7200000000000001,5.23,5.779999999999982,a1.b2,constant,100
NA,2.6,2018-12-12,9,zone.2,2.16,0.7200000000000001,4.619999999999999,5.439999999999995,a1.b2,constant,100
NA,2.6,2018-12-15,10,zone.2,NA,0.19333333333333336,4.4,6.6733333333333515,a1.b2,constant,100
NA,2.6,2018-12-18,11,zone.2,NA,0.19333333333333336,6.320000000000002,6.703333333333361,p2,constant,100
NA,2.6,2018-12-21,12,zone.2,0.5800000000000001,0.19333333333333336,9.32,6.853333333333338,p2,constant,100
NA,2.6,2018-12-26,13,zone.2,NA,1.0066666666666666,10.139999999999999,7.766666666666658,p2,constant,100
NA,2.6,2018-12-30,14,zone.2,NA,1.0066666666666666,7.950000000000001,8.236666666666686,a2,constant,100
NA,2.6,2019-01-03,15,zone.2,3.02,1.0066666666666666,5.0699999999999985,8.446666666666665,a2,constant,100
NA,2.6,2019-01-06,16,zone.2,NA,NA,5.82,8.446666666666665,a2,constant,100
NA,2.6,2019-01-09,17,zone.2,NA,NA,NA,8.446666666666665,a2,constant,100
NA,3.1,2018-11-13,1,zone.3,NA,0.71,6,3.71,b1,pulse,100
NA,3.1,2018-11-16,2,zone.3,NA,0.71,5.74,3.789999999999993,b1,pulse,100
NA,3.1,2018-11-20,3,zone.3,2.13,0.71,5.610000000000001,3.1800000000000272,b1,pulse,100
NA,3.1,2018-11-25,4,zone.3,NA,0.2733333333333337,5.760000000000002,2.0633333333333543,p1,pulse,100
NA,3.1,2018-11-28,5,zone.3,NA,0.2733333333333337,8.309999999999999,2.2933333333333406,p1,pulse,100
NA,3.1,2018-12-01,6,zone.3,0.8200000000000012,0.2733333333333337,5.640000000000001,2.073333333333356,p1,pulse,100
NA,3.1,2018-12-06,7,zone.3,NA,0.5066666666666665,5.49,5.286666666666696,a1.b2,pulse,100
NA,3.1,2018-12-09,8,zone.3,NA,0.5066666666666665,5.290000000000001,5.666666666666703,a1.b2,pulse,100
NA,3.1,2018-12-12,9,zone.3,1.5199999999999996,0.5066666666666665,5.7,5.356666666666692,a1.b2,pulse,100
NA,3.1,2018-12-15,10,zone.3,NA,0.34333333333333343,5.88,3.6533333333333355,a1.b2,pulse,100
NA,3.1,2018-12-18,11,zone.3,NA,0.34333333333333343,19.060000000000002,3.373333333333354,p2,pulse,100
NA,3.1,2018-12-21,12,zone.3,1.0300000000000002,0.34333333333333343,11.07,4.993333333333366,p2,pulse,100
NA,3.1,2018-12-26,13,zone.3,NA,0.6466666666666668,8,9.686666666666687,p2,pulse,100
NA,3.1,2018-12-30,14,zone.3,NA,0.6466666666666668,5.879999999999999,8.7166666666667,a2,pulse,100
NA,3.1,2019-01-03,15,zone.3,1.9400000000000004,0.6466666666666668,5.4300000000000015,7.246666666666695,a2,pulse,100
NA,3.1,2019-01-06,16,zone.3,NA,NA,6.4799999999999995,7.246666666666695,a2,pulse,100
NA,3.1,2019-01-09,17,zone.3,NA,NA,NA,7.246666666666695,a2,pulse,100
NA,3.2,2018-11-13,1,zone.3,NA,0.7133333333333334,13.13,3.7133333333333334,b1,pulse,100
NA,3.2,2018-11-16,2,zone.3,NA,0.7133333333333334,16.580000000000002,3.763333333333317,b1,pulse,100
NA,3.2,2018-11-20,3,zone.3,2.14,0.7133333333333334,13.559999999999999,3.993333333333347,b1,pulse,100
NA,3.2,2018-11-25,4,zone.3,NA,0.09000000000000045,5.649999999999999,3.0599999999999707,p1,pulse,100
NA,3.2,2018-11-28,5,zone.3,NA,0.09000000000000045,6.740000000000002,3.5599999999999774,p1,pulse,100
NA,3.2,2018-12-01,6,zone.3,0.27000000000000135,0.09000000000000045,6.689999999999998,3.3200000000000136,p1,pulse,100
NA,3.2,2018-12-06,7,zone.3,NA,0.5199999999999999,5.630000000000001,7.080000000000002,a1.b2,pulse,100
NA,3.2,2018-12-09,8,zone.3,NA,0.5199999999999999,5.15,6.939999999999979,a1.b2,pulse,100
NA,3.2,2018-12-12,9,zone.3,1.5599999999999996,0.5199999999999999,4.73,7.020000000000011,a1.b2,pulse,100
NA,3.2,2018-12-15,10,zone.3,NA,0.26999999999999985,4.799999999999999,5.399999999999995,a1.b2,pulse,100
NA,3.2,2018-12-18,11,zone.3,NA,0.26999999999999985,6.640000000000001,5.3700000000000045,p2,pulse,100
NA,3.2,2018-12-21,12,zone.3,0.8099999999999996,0.26999999999999985,10.750000000000002,5.650000000000011,p2,pulse,100
NA,3.2,2018-12-26,13,zone.3,NA,1.786666666666667,10.480000000000002,11.266666666666685,p2,pulse,100
NA,3.2,2018-12-30,14,zone.3,NA,1.786666666666667,6.11,11.62666666666666,a2,pulse,100
NA,3.2,2019-01-03,15,zone.3,5.360000000000001,1.786666666666667,5.35,9.386666666666642,a2,pulse,100
NA,3.2,2019-01-06,16,zone.3,NA,NA,5.659999999999998,9.386666666666642,a2,pulse,100
NA,3.2,2019-01-09,17,zone.3,NA,NA,NA,9.386666666666642,a2,pulse,100
NA,3.3,2018-11-13,1,zone.3,NA,0.6399999999999998,5.039999999999999,3.6399999999999997,b1,pulse,100
NA,3.3,2018-11-16,2,zone.3,NA,0.6399999999999998,6.640000000000001,4.0899999999999705,b1,pulse,100
NA,3.3,2018-11-20,3,zone.3,1.9199999999999995,0.6399999999999998,5.890000000000001,3.519999999999968,b1,pulse,100
NA,3.3,2018-11-25,4,zone.3,NA,0.0866666666666666,5.610000000000003,2.6866666666666323,p1,pulse,100
NA,3.3,2018-11-28,5,zone.3,NA,0.0866666666666666,8.36,3.24666666666663,p1,pulse,100
NA,3.3,2018-12-01,6,zone.3,0.2599999999999998,0.0866666666666666,7.34,3.4766666666666644,p1,pulse,100
NA,3.3,2018-12-06,7,zone.3,NA,0.19333333333333336,6.32,7.183333333333286,a1.b2,pulse,100
NA,3.3,2018-12-09,8,zone.3,NA,0.19333333333333336,5.819999999999999,6.733333333333306,a1.b2,pulse,100
NA,3.3,2018-12-12,9,zone.3,0.5800000000000001,0.19333333333333336,5.630000000000001,6.31333333333329,a1.b2,pulse,100
NA,3.3,2018-12-15,10,zone.3,NA,0.13666666666666671,5.83,4.036666666666644,a1.b2,pulse,100
NA,3.3,2018-12-18,11,zone.3,NA,0.13666666666666671,7.130000000000003,4.406666666666619,p2,pulse,100
NA,3.3,2018-12-21,12,zone.3,0.41000000000000014,0.13666666666666671,7.440000000000001,4.696666666666647,p2,pulse,100
NA,3.3,2018-12-26,13,zone.3,NA,0.2566666666666668,5.310000000000002,7.476666666666637,p2,pulse,100
NA,3.3,2018-12-30,14,zone.3,NA,0.2566666666666668,5.23,6.936666666666631,a2,pulse,100
NA,3.3,2019-01-03,15,zone.3,0.7700000000000005,0.2566666666666668,4.309999999999999,6.426666666666649,a2,pulse,100
NA,3.3,2019-01-06,16,zone.3,NA,NA,3.049999999999999,6.426666666666649,a2,pulse,100
NA,3.3,2019-01-09,17,zone.3,NA,NA,NA,6.426666666666649,a2,pulse,100
NA,3.4,2018-11-13,1,zone.3,NA,1.4766666666666666,5.98,4.476666666666667,b1,pulse,100
NA,3.4,2018-11-16,2,zone.3,NA,1.4766666666666666,7.679999999999999,3.986666666666669,b1,pulse,100
NA,3.4,2018-11-20,3,zone.3,4.43,1.4766666666666666,6.970000000000001,2.366666666666694,b1,pulse,100
NA,3.4,2018-11-25,4,zone.3,NA,1.0199999999999998,10.830000000000002,3.6600000000000428,p1,pulse,100
NA,3.4,2018-11-28,5,zone.3,NA,1.0199999999999998,15.9,6.21000000000002,p1,pulse,100
NA,3.4,2018-12-01,6,zone.3,3.0599999999999996,1.0199999999999998,9.69,7.580000000000041,p1,pulse,100
NA,3.4,2018-12-06,7,zone.3,NA,0.3366666666666667,5.789999999999999,11.7366666666667,a1.b2,pulse,100
NA,3.4,2018-12-09,8,zone.3,NA,0.3366666666666667,6.06,9.466666666666672,a1.b2,pulse,100
NA,3.4,2018-12-12,9,zone.3,1.0100000000000002,0.3366666666666667,6.97,8.256666666666668,a1.b2,pulse,100
NA,3.4,2018-12-15,10,zone.3,NA,0.6499999999999999,6.489999999999999,8.960000000000003,a1.b2,pulse,100
NA,3.4,2018-12-18,11,zone.3,NA,0.6499999999999999,10.67,8.41000000000002,p2,pulse,100
NA,3.4,2018-12-21,12,zone.3,1.9499999999999997,0.6499999999999999,11.4,8.669999999999998,p2,pulse,100
NA,3.4,2018-12-26,13,zone.3,NA,0.47333333333333333,9.010000000000002,11.223333333333333,p2,pulse,100
NA,3.4,2018-12-30,14,zone.3,NA,0.47333333333333333,6.08,10.45333333333334,a2,pulse,100
NA,3.4,2019-01-03,15,zone.3,1.42,0.47333333333333333,5.52,8.403333333333377,a2,pulse,100
NA,3.4,2019-01-06,16,zone.3,NA,NA,6.02,8.403333333333377,a2,pulse,100
NA,3.4,2019-01-09,17,zone.3,NA,NA,NA,8.403333333333377,a2,pulse,100
NA,3.5,2018-11-13,1,zone.3,NA,0.6766666666666664,4.289999999999999,3.6766666666666663,b1,pulse,100
NA,3.5,2018-11-16,2,zone.3,NA,0.6766666666666664,4.25,3.8866666666666574,b1,pulse,100
NA,3.5,2018-11-20,3,zone.3,2.0299999999999994,0.6766666666666664,5.76,3.576666666666673,b1,pulse,100
NA,3.5,2018-11-25,4,zone.3,NA,0.09333333333333312,5.599999999999998,2.783333333333331,p1,pulse,100
NA,3.5,2018-11-28,5,zone.3,NA,0.09333333333333312,6.289999999999999,3.423333333333372,p1,pulse,100
NA,3.5,2018-12-01,6,zone.3,0.27999999999999936,0.09333333333333312,3.629999999999999,2.9333333333333673,p1,pulse,100
NA,3.5,2018-12-06,7,zone.3,NA,0.01999999999999987,3.1400000000000006,5.800000000000029,a1.b2,pulse,100
NA,3.5,2018-12-09,8,zone.3,NA,0.01999999999999987,5.119999999999999,6.029999999999992,a1.b2,pulse,100
NA,3.5,2018-12-12,9,zone.3,0.05999999999999961,0.01999999999999987,5.25,6.0900000000000425,a1.b2,pulse,100
NA,3.5,2018-12-15,10,zone.3,NA,0.25333333333333324,4.719999999999999,3.4833333333333516,a1.b2,pulse,100
NA,3.5,2018-12-18,11,zone.3,NA,0.25333333333333324,5.539999999999999,3.493333333333363,p2,pulse,100
NA,3.5,2018-12-21,12,zone.3,0.7599999999999998,0.25333333333333324,7,3.333333333333354,p2,pulse,100
NA,3.5,2018-12-26,13,zone.3,NA,0.2933333333333333,5.029999999999998,7.003333333333369,p2,pulse,100
NA,3.5,2018-12-30,14,zone.3,NA,0.2933333333333333,0.22000000000000064,6.473333333333374,a2,pulse,100
NA,3.5,2019-01-03,15,zone.3,0.8799999999999999,0.2933333333333333,5.73,6.173333333333373,a2,pulse,100
NA,3.5,2019-01-06,16,zone.3,NA,NA,5.959999999999999,6.173333333333373,a2,pulse,100
NA,3.5,2019-01-09,17,zone.3,NA,NA,NA,6.173333333333373,a2,pulse,100
NA,3.6,2018-11-13,1,zone.3,NA,0.9566666666666666,5.799999999999999,3.9566666666666666,b1,pulse,100
NA,3.6,2018-11-16,2,zone.3,NA,0.9566666666666666,7.100000000000001,4.226666666666649,b1,pulse,100
NA,3.6,2018-11-20,3,zone.3,2.8699999999999997,0.9566666666666666,5.970000000000001,4.386666666666656,b1,pulse,100
NA,3.6,2018-11-25,4,zone.3,NA,0.23666666666666636,6.949999999999999,3.4966666666666573,p1,pulse,100
NA,3.6,2018-11-28,5,zone.3,NA,0.23666666666666636,7.850000000000001,4.236666666666643,p1,pulse,100
NA,3.6,2018-12-01,6,zone.3,0.7099999999999991,0.23666666666666636,9.260000000000002,3.9866666666666597,p1,pulse,100
NA,3.6,2018-12-06,7,zone.3,NA,0.2833333333333335,5.639999999999999,8.363333333333317,a1.b2,pulse,100
NA,3.6,2018-12-09,8,zone.3,NA,0.2833333333333335,5.26,7.513333333333306,a1.b2,pulse,100
NA,3.6,2018-12-12,9,zone.3,0.8500000000000005,0.2833333333333335,6.03,7.003333333333352,a1.b2,pulse,100
NA,3.6,2018-12-15,10,zone.3,NA,0.21000000000000027,5.84,5.21,a1.b2,pulse,100
NA,3.6,2018-12-18,11,zone.3,NA,0.21000000000000027,6.91,5.3399999999999865,p2,pulse,100
NA,3.6,2018-12-21,12,zone.3,0.6300000000000008,0.21000000000000027,7.199999999999999,5.750000000000019,p2,pulse,100
NA,3.6,2018-12-26,13,zone.3,NA,0.6266666666666666,6.109999999999999,8.766666666666653,p2,pulse,100
NA,3.6,2018-12-30,14,zone.3,NA,0.6266666666666666,6.329999999999999,8.53666666666667,a2,pulse,100
NA,3.6,2019-01-03,15,zone.3,1.88,0.6266666666666666,6.12,6.896666666666655,a2,pulse,100
NA,3.6,2019-01-06,16,zone.3,NA,NA,6.52,6.896666666666655,a2,pulse,100
NA,3.6,2019-01-09,17,zone.3,NA,NA,NA,6.896666666666655,a2,pulse,100
NA,3.7,2018-11-13,1,zone.3,NA,0.8733333333333334,5.389999999999999,3.8733333333333335,b1,pulse,100
NA,3.7,2018-11-16,2,zone.3,NA,0.8733333333333334,6.74,3.873333333333354,b1,pulse,100
NA,3.7,2018-11-20,3,zone.3,2.62,0.8733333333333334,6.08,3.143333333333356,b1,pulse,100
NA,3.7,2018-11-25,4,zone.3,NA,0.33666666666666717,6.960000000000001,2.9966666666666923,p1,pulse,100
NA,3.7,2018-11-28,5,zone.3,NA,0.33666666666666717,11.91,3.7466666666666786,p1,pulse,100
NA,3.7,2018-12-01,6,zone.3,1.0100000000000016,0.33666666666666717,10.549999999999999,3.7766666666667037,p1,pulse,100
NA,3.7,2018-12-06,7,zone.3,NA,0.4400000000000004,5.35,8.509999999999994,a1.b2,pulse,100
NA,3.7,2018-12-09,8,zone.3,NA,0.4400000000000004,5.51,7.000000000000003,a1.b2,pulse,100
NA,3.7,2018-12-12,9,zone.3,1.3200000000000012,0.4400000000000004,5.5699999999999985,6.720000000000002,a1.b2,pulse,100
NA,3.7,2018-12-15,10,zone.3,NA,0.18333333333333326,6.12,3.9833333333333445,a1.b2,pulse,100
NA,3.7,2018-12-18,11,zone.3,NA,0.18333333333333326,17.72,4.0033333333333445,p2,pulse,100
NA,3.7,2018-12-21,12,zone.3,0.5499999999999998,0.18333333333333326,7.240000000000002,5.503333333333321,p2,pulse,100
NA,3.7,2018-12-26,13,zone.3,NA,0.5,5.73,8.389999999999986,p2,pulse,100
NA,3.7,2018-12-30,14,zone.3,NA,0.5,NA,7.36999999999999,a2,pulse,100
NA,3.7,2019-01-03,15,zone.3,1.5,0.5,4.779999999999999,6.510000000000007,a2,pulse,100
NA,3.7,2019-01-06,16,zone.3,NA,NA,4.09,6.510000000000007,a2,pulse,100
NA,3.7,2019-01-09,17,zone.3,NA,NA,NA,6.510000000000007,a2,pulse,100
NA,4.1,2018-11-13,1,zone.4,NA,0.7633333333333333,3.25,3.763333333333333,b1,pulse,60
NA,4.1,2018-11-16,2,zone.4,NA,0.7633333333333333,5.35,3.4133333333333398,b1,pulse,60
NA,4.1,2018-11-20,3,zone.4,2.29,0.7633333333333333,5.04,3.323333333333299,b1,pulse,60
NA,4.1,2018-11-25,4,zone.4,NA,0.4166666666666668,4.920000000000002,2.6366666666666374,p1,pulse,60
NA,4.1,2018-11-28,5,zone.4,NA,0.4166666666666668,10,2.87666666666666,p1,pulse,60
NA,4.1,2018-12-01,6,zone.4,1.2500000000000004,0.4166666666666668,NA,3.096666666666671,p1,pulse,60
NA,4.1,2018-12-06,7,zone.4,NA,0.14666666666666664,4.72,4.876666666666628,a1.b2,pulse,60
NA,4.1,2018-12-09,8,zone.4,NA,0.14666666666666664,3.9799999999999995,4.186666666666658,a1.b2,pulse,60
NA,4.1,2018-12-12,9,zone.4,0.43999999999999995,0.14666666666666664,3.2699999999999996,3.556666666666623,a1.b2,pulse,60
NA,4.1,2018-12-15,10,zone.4,NA,0.1166666666666667,4.72,2.9866666666666712,a1.b2,pulse,60
NA,4.1,2018-12-18,11,zone.4,NA,0.1166666666666667,4.51,-0.1733333333333742,p2,pulse,60
NA,4.1,2018-12-21,12,zone.4,0.3500000000000001,0.1166666666666667,6.770000000000001,2.806666666666676,p2,pulse,60
NA,4.1,2018-12-26,13,zone.4,NA,0.5633333333333335,7.389999999999999,4.843333333333306,p2,pulse,60
NA,4.1,2018-12-30,14,zone.4,NA,0.5633333333333335,3.8499999999999996,5.343333333333299,a2,pulse,60
NA,4.1,2019-01-03,15,zone.4,1.6900000000000004,0.5633333333333335,3.3000000000000007,3.9333333333333016,a2,pulse,60
NA,4.1,2019-01-06,16,zone.4,NA,NA,2.7699999999999996,3.9333333333333016,a2,pulse,60
NA,4.1,2019-01-09,17,zone.4,NA,NA,NA,3.9333333333333016,a2,pulse,60
NA,4.2,2018-11-13,1,zone.4,NA,0.9266666666666667,3.4800000000000004,3.9266666666666667,b1,pulse,60
NA,4.2,2018-11-16,2,zone.4,NA,0.9266666666666667,4.45,3.466666666666667,b1,pulse,60
NA,4.2,2018-11-20,3,zone.4,2.7800000000000002,0.9266666666666667,4.069999999999999,2.9566666666666577,b1,pulse,60
NA,4.2,2018-11-25,4,zone.4,NA,0.27999999999999997,6.83,2.3900000000000134,p1,pulse,60
NA,4.2,2018-11-28,5,zone.4,NA,0.27999999999999997,9.21,3.140000000000018,p1,pulse,60
NA,4.2,2018-12-01,6,zone.4,0.8399999999999999,0.27999999999999997,7.039999999999999,2.929999999999986,p1,pulse,60
NA,4.2,2018-12-06,7,zone.4,NA,0.2566666666666668,4.43,4.546666666666687,a1.b2,pulse,60
NA,4.2,2018-12-09,8,zone.4,NA,0.2566666666666668,4.17,4.176666666666683,a1.b2,pulse,60
NA,4.2,2018-12-12,9,zone.4,0.7700000000000005,0.2566666666666668,4.1000000000000005,3.6666666666666714,a1.b2,pulse,60
NA,4.2,2018-12-15,10,zone.4,NA,0.13333333333333344,4.550000000000001,2.9733333333333083,a1.b2,pulse,60
NA,4.2,2018-12-18,11,zone.4,NA,0.13333333333333344,4.849999999999998,3.2333333333333107,p2,pulse,60
NA,4.2,2018-12-21,12,zone.4,0.40000000000000036,0.13333333333333344,4.849999999999998,3.3733333333333584,p2,pulse,60
NA,4.2,2018-12-26,13,zone.4,NA,0.30666666666666664,5.15,4.3266666666666485,p2,pulse,60
NA,4.2,2018-12-30,14,zone.4,NA,0.30666666666666664,3.8899999999999997,4.556666666666678,a2,pulse,60
NA,4.2,2019-01-03,15,zone.4,0.9199999999999999,0.30666666666666664,3.24,3.916666666666692,a2,pulse,60
NA,4.2,2019-01-06,16,zone.4,NA,NA,3.08,3.916666666666692,a2,pulse,60
NA,4.2,2019-01-09,17,zone.4,NA,NA,NA,3.916666666666692,a2,pulse,60
NA,4.3,2018-11-13,1,zone.4,NA,1.0933333333333335,3,4.093333333333334,b1,pulse,60
NA,4.3,2018-11-16,2,zone.4,NA,1.0933333333333335,5.83,4.053333333333334,b1,pulse,60
NA,4.3,2018-11-20,3,zone.4,3.2800000000000002,1.0933333333333335,4.119999999999999,3.7333333333333494,b1,pulse,60
NA,4.3,2018-11-25,4,zone.4,NA,0.05666666666666664,5.889999999999999,3.336666666666696,p1,pulse,60
NA,4.3,2018-11-28,5,zone.4,NA,0.05666666666666664,9.079999999999998,4.396666666666694,p1,pulse,60
NA,4.3,2018-12-01,6,zone.4,0.16999999999999993,0.05666666666666664,8.31,4.37666666666666,p1,pulse,60
NA,4.3,2018-12-06,7,zone.4,NA,0.59,6.27,5.900000000000002,a1.b2,pulse,60
NA,4.3,2018-12-09,8,zone.4,NA,0.59,2.79,6.179999999999995,a1.b2,pulse,60
NA,4.3,2018-12-12,9,zone.4,1.77,0.59,3.7300000000000004,4.970000000000016,a1.b2,pulse,60
NA,4.3,2018-12-15,10,zone.4,NA,0.20999999999999996,4.2,4.440000000000018,a1.b2,pulse,60
NA,4.3,2018-12-18,11,zone.4,NA,0.20999999999999996,5.790000000000001,4.350000000000043,p2,pulse,60
NA,4.3,2018-12-21,12,zone.4,0.6299999999999999,0.20999999999999996,5.589999999999998,5.3300000000000365,p2,pulse,60
NA,4.3,2018-12-26,13,zone.4,NA,0.4633333333333334,10.19,6.273333333333335,p2,pulse,60
NA,4.3,2018-12-30,14,zone.4,NA,0.4633333333333334,3.6499999999999995,6.91333333333338,a2,pulse,60
NA,4.3,2019-01-03,15,zone.4,1.3900000000000001,0.4633333333333334,3.87,4.233333333333326,a2,pulse,60
NA,4.3,2019-01-06,16,zone.4,NA,NA,4.53,4.233333333333326,a2,pulse,60
NA,4.3,2019-01-09,17,zone.4,NA,NA,NA,4.233333333333326,a2,pulse,60
NA,4.4,2018-11-13,1,zone.4,NA,0.69,-6.57,3.69,b1,pulse,60
NA,4.4,2018-11-16,2,zone.4,NA,0.69,4.289999999999999,3.170000000000027,b1,pulse,60
NA,4.4,2018-11-20,3,zone.4,2.07,0.69,3.630000000000001,2.2400000000000118,b1,pulse,60
NA,4.4,2018-11-25,4,zone.4,NA,0.2866666666666668,7.210000000000001,1.4766666666666646,p1,pulse,60
NA,4.4,2018-11-28,5,zone.4,NA,0.2866666666666668,9.059999999999999,2.8266666666667004,p1,pulse,60
NA,4.4,2018-12-01,6,zone.4,0.8600000000000003,0.2866666666666668,7.820000000000002,2.9966666666666613,p1,pulse,60
NA,4.4,2018-12-06,7,zone.4,NA,-0.0033333333333332624,4.210000000000001,3.9866666666666757,a1.b2,pulse,60
